city_id,district_id,name_en,name_si,name_ta,sub_name_en,sub_name_si,sub_name_ta,postcode,latitude,longitude
1777,23,Sri Palabaddala,ශ්‍රී පලාබද්දල,ஸ்ரீ பாலபத்தலா, NULL, NULL, NULL,70004,6.7890641,80.4604643
1778,23,Sudagala,සුදාගල,சுதாகலா, NULL, NULL, NULL,70502,6.8089088,80.3936994
1779,23,Thalakolahinna,තලකොළහින්න,தலகொலஹின்ன, NULL, NULL, NULL,70101,6.7055742,80.3847345
1780,23,Thanjantenna,තන්ජන්තැන්න,தஞ்சந்தென்ன, NULL, NULL, NULL,70118,6.6334943,80.8457363
1781,23,Theppanawa,තෙප්පනාව,தெப்பனாவ, NULL, NULL, NULL,70512,6.7494438,80.3460273
1782,23,Thunkama,තුංකම,தூங்காம, NULL, NULL, NULL,70205,6.2782595,80.8882777
1783,23,Udakarawita,උඩකරවිට,உடகரவிட்ட, NULL, NULL, NULL,70044,6.5928022,80.4594505
1784,23,Udaniriella,උඩනිරිඇල්ල,உதநிரியெல்லா, NULL, NULL, NULL,70034,6.7295038,80.2704602
1785,23,Udawalawe,උඩවලවේ,உடவலவே, NULL, NULL, NULL,70190,6.4055619,80.8020543
1786,23,Ullinduwawa,උල්ලිඳුවාව,உள்ளிந்துவாவ, NULL, NULL, NULL,70345,6.3701976,80.6271415
1787,23,Veddagala,වැද්දාගල,வெத்தகல, NULL, NULL, NULL,70459,6.4645846,80.4320286
1788,23,Vijeriya,විජේරිය,விஜேரியா, NULL, NULL, NULL,70348,6.4173268,80.6535958
1789,23,Waleboda,වලේබොඩ,வாலேபோடா, NULL, NULL, NULL,70138,6.7265157,80.6640036
1790,23,Watapotha,වටාපොත,வடபோத, NULL, NULL, NULL,70408,6.7283412,80.393811
1791,23,Waturawa,වටුරාව,வடுரவ, NULL, NULL, NULL,70456,6.4985327,80.4445611
1792,23,Weligepola,වැලිගෙපොල,வெலிகேபொல, NULL, NULL, NULL,70104,6.5718059,80.7048084
1793,23,Welipathayaya,වැලිපතයාය,வெலிபதாயாய, NULL, NULL, NULL,70124,6.6198117,80.8737539
1794,23,Wikiliya,විකිලිය,விக்கிலியா, NULL, NULL, NULL,70114,6.621491,80.7505417
1795,24,Agbopura,අග්බෝපුර,அக்போபுரா, NULL, NULL, NULL,31304,8.3313952,80.9764892
1796,24,Buckmigama,බක්මීගම,பக்மிகம, NULL, NULL, NULL,31028,8.5873638,81.2152121
1797,24,China Bay,චීන වරාය,சீன குடா, NULL, NULL, NULL,31050,8.5629202,81.1990094
1798,24,Dehiwatte,දෙහිවත්ත,தெஹிவத்தை, NULL, NULL, NULL,31226,8.5873638,81.2152121
1799,24,Echchilampattai,එච්චිලම්පට්ටෙයි,எச்சிலம்பட்டை, NULL, NULL, NULL,31236,8.5873638,81.2152121
1800,24,Galmetiyawa,ගල්මැටියාව,கல்மெட்டியாவ, NULL, NULL, NULL,31318,8.5873638,81.2152121
1801,24,Gomarankadawala,ගෝමරන්කඩවල,கோமரன்கடவல, NULL, NULL, NULL,31026,8.6750384,80.9632423
1802,24,Kaddaiparichchan,කඩ්ඩයිපරිච්චන්,கட்டைபறிச்சான், NULL, NULL, NULL,31212,8.4543544,81.2917971
1803,24,Kallar,කල්ලාර්,கள்ளாறு, NULL, NULL, NULL,30250,8.5873638,81.2152121
1804,24,Kanniya,කන්නියා,கிண்ணியா, NULL, NULL, NULL,31032,8.5987805,81.1871515
1805,24,Kantalai,කන්තලේ,கந்தளாய், NULL, NULL, NULL,31300,8.3512634,81.0069928
1806,24,Kantalai Sugar Factory,කන්තලේ සීනි කර්මාන්ත ශාලාව,கந்தளாய் சீனி தொழிற்சாலை, NULL, NULL, NULL,31306,8.3167222,81.0467219
1807,24,Kiliveddy,කිලිවෙද්දී,கிளிவெட்டி, NULL, NULL, NULL,31220,8.3618361,81.2842702
1808,24,Kinniya,කින්නියා,கிண்ணியா, NULL, NULL, NULL,31100,8.5025473,81.1803832
1809,24,Kuchchaveli,කුච්චවේලි,குச்சவெளி, NULL, NULL, NULL,31014,8.821385,81.0947808
1810,24,Kumburupiddy,කුඹුරුපිද්දී,கும்புறுப்பிட்டி, NULL, NULL, NULL,31012,8.7356879,81.1609679
1811,24,Kurinchakerny,කුරින්චකෙමි,குறிஞ்சகெர்னி, NULL, NULL, NULL,31112,8.5019158,81.1719936
1812,24,Lankapatuna,ලංකාපටුන,லங்காபடுன, NULL, NULL, NULL,31234,8.3573611,81.3896222
1813,24,Mahadivulwewa,මහදිවුල්වැව,மஹதிவுல்வெவ, NULL, NULL, NULL,31036,8.6173858,80.9642773
1814,24,Maharugiramam,මහරුගිරමං,மஹருகிராமம், NULL, NULL, NULL,31106,8.5873638,81.2152121
1815,24,Mallikativu,මල්ලිකතිව්,மல்லிகதீவு, NULL, NULL, NULL,31224,8.5873638,81.2152121
1816,24,Mawadichenai,මාවඩ්චේන,மாவடிச்சேனை, NULL, NULL, NULL,31238,8.6094463,81.2163837
1817,24,Mullipothana,මුල්ලිපොතන,முள்ளிப்பொத்தானை, NULL, NULL, NULL,31312,8.4286799,81.0561458
1818,24,Mutur,මුතුර්,மூதூர், NULL, NULL, NULL,31200,8.4579065,81.2684019
1819,24,Neelapola,නීලපොල,நீலபொல, NULL, NULL, NULL,31228,8.3700677,81.2243444
1820,24,Nilaveli,නිලාවැලි,நிலாவெளி, NULL, NULL, NULL,31010,8.6927331,81.1885293
1821,24,Pankulam,පන්කුලම්,பன்குளம், NULL, NULL, NULL,31034,8.6251302,81.0326795
1822,24,Pulmoddai,පුල්මුඩේ,புல்மோட்டை, NULL, NULL, NULL,50567,8.9445522,80.9826718
1823,24,Rottawewa,රොට්ටවැව,ரொட்டவெவ, NULL, NULL, NULL,31038,8.5995002,80.9217021
1824,24,Sampaltivu,සම්පල්ටිවූ,சாம்பல் தீவு, NULL, NULL, NULL,31006,8.6365976,81.2230485
1825,24,Sampoor,සාම්පූර්,சம்பூர், NULL, NULL, NULL,31216,8.4822436,81.2893793
1826,24,Serunuwara,සේනුවර,சேருநுவர, NULL, NULL, NULL,31232,8.3249734,81.3007405
1827,24,Seruwila,සේරුවිල,சேருவில, NULL, NULL, NULL,31260,8.37057,81.3199136
1828,24,Sirajnagar,සිරජ්නගර්,சிறாஜ்நகர், NULL, NULL, NULL,31314,8.5873638,81.2152121
1829,24,Somapura,සෝමපුර,சோமபுரா, NULL, NULL, NULL,31222,8.2980156,81.2766598
1830,24,Tampalakamam,තම්පලකාමම්,தம்பலகாமம், NULL, NULL, NULL,31046,8.4973752,81.0920218
1831,24,Thuraineelavanai,තුරෛනීලාවනයි,துறைநீலாவணை, NULL, NULL, NULL,30254,7.4473064,81.7992057
1832,24,Tiriyayi,තිරියයි,திரியாயி, NULL, NULL, NULL,31016,6.9406468,79.8613286
1833,24,Toppur,තොප්පුර්,தோப்பூர், NULL, NULL, NULL,31250,8.4045812,81.3124341
1834,24,Trincomalee,තිරිකුණාමලය,திருகோணமலை, NULL, NULL, NULL,31000,8.5873638,81.2152121
1835,24,Wanela,වනෙල,வனேலா, NULL, NULL, NULL,31308,8.3817383,81.079605
1836,25,Vavuniya,වව්නියාව,வவுனியா, NULL, NULL, NULL,43000,8.7542029,80.4982402
1837,5,Colombo 1,කොළඹ 1,கொழும்பு 1, 'Fort', 'කොටුව', 'கோட்டை',100,6.87587,79.8606739
1838,5,Colombo 3,කොළඹ 3,கொழும்பு 3, 'Colpetty', 'කොල්ලුපිටිය', 'கொள்ளுபிட்டி',300,6.8989344,79.8537672
1839,5,Colombo 4,කොළඹ 4,கொழும்பு 4, 'Bambalapitiya', 'බම්බලපිටිය', 'பம்பலப்பிட்டி',400,6.8961335,79.8571475
1840,5,Colombo 5,කොළඹ 5,கொழும்பு 5, 'Havelock Town', 'තිඹිරිගස්යාය', 'ஹெவ்லொக் நகரம்',500,6.8887947,79.8663024
1841,5,Colombo 7,කොළඹ 7,கொழும்பு 7, 'Cinnamon Gardens', 'කුරුඳු වත්ත', 'கறுவாத் தோட்டம்',700,6.9116652,79.8645678
1842,5,Colombo 9,කොළඹ 9,கொழும்பு 9, 'Dematagoda', 'දෙමටගොඩ', 'தெமட்டகொடை',900,6.9367708,79.8607806
1843,5,Colombo 10,කොළඹ 10,கொழும்பு 10, 'Maradana', 'මරදාන', 'மருதானை',1000,6.9277038,79.8660836
1844,5,Colombo 11,කොළඹ 11,கொழும்பு 11, 'Pettah', 'පිට කොටුව', 'புறக் கோட்டை',1100,6.9390418,79.853319
1845,5,Colombo 12,කොළඹ 12,கொழும்பு 12, 'Hulftsdorp', 'අලුත් කඩේ', 'புதுக்கடை',1200,6.9386362,79.8609174
1846,5,Colombo 14,කොළඹ 14,கொழும்பு 14, 'Grandpass', 'ග්‍රන්ඩ්පාස්', 'பாலத்துறை',1400,6.9447602,79.8680208
1847,5,Colombo Secretariant,කොළඹ ලේකම්,கொழும்பு செயலர், NULL, NULL, NULL,110,6.9388302,79.855973
1848,5,Melle Street,මෙල්ල වීදිය,மெல்லே தெரு, NULL, NULL, NULL,276,6.9270786,79.861243
1849,5,Rifel Street,රයිෆල් වීදිය,ரைபிள் தெரு, NULL, NULL, NULL,279,6.9238144,79.8504913
1850,5,Gem & Jewelry,මැණික් සහ ස්වර්ණාභරණ,ரத்தினம் &amp; நகைகள், NULL, NULL, NULL,370,6.9326529,79.844161
1851,5,Torington Square,ටොරින්ටන් චතුරශ්‍රය,டோரிங்டன் சதுக்கம், NULL, NULL, NULL,376,6.9035383,79.8681098
1852,5,National Museum of Colombo,කොළඹ ජාතික කෞතුකාගාරය,கொழும்பு தேசிய அருங்காட்சியகம், NULL, NULL, NULL,377,6.9104555,79.8609925
1853,5,Colombo Labour Sec,කොළඹ කම්කරු අංශය,கொழும்பு தொழிலாளர் பிரிவு, NULL, NULL, NULL,510,6.8920069,79.8764254
1854,5,Polhengoda,පොල්හේන්ගොඩ,பொல்ஹெங்கொட, NULL, NULL, NULL,576,6.8810588,79.8801335
1855,5,Anderson Plats,ඇන්ඩර්සන් ප්ලැට්ස්,ஆண்டர்சன் பிளாட்ஸ், NULL, NULL, NULL,577,6.8901704,79.8729621
1856,5,Keppetipola Mawatha,කැප්පෙටිපොළ මාවත,கெப்பெட்டிபொல மாவத்தை, NULL, NULL, NULL,579,6.9280062,79.8875707
1857,5,Narahenpita,නාරාහේන්පිට,நாரஹேன்பிட்டி, NULL, NULL, NULL,582,6.8975934,79.881483
1858,5,Kirulapana,කිරුළපන,கிருலப்பனை, NULL, NULL, NULL,677,6.8814717,79.8763476
1859,5,University of Colombo,කොළඹ විශ්වවිද්‍යාලය,கொழும்பு பல்கலைக்கழகம், NULL, NULL, NULL,710,6.9000149,79.8587938
1860,5,Colombo General Hospital,කොළඹ මහ රෝහල,கொழும்பு பொது வைத்தியசாலை, NULL, NULL, NULL,779,6.9187429,79.868992
1861,5,Gothami Road,ගෝතමී පාර,கோதமி சாலை, NULL, NULL, NULL,876,6.9145356,79.8873565
1862,5,Wanathamulla,වනාතමුල්ල,வனத்தமுல்ல, NULL, NULL, NULL,877,6.9267093,79.881483
1863,5,Baseline Road,බේස්ලයින් පාර,பேஸ்லைன் சாலை, NULL, NULL, NULL,878,6.9327966,79.8781775
1864,5,Kopiyawatta,කෝපියාවත්ත,கோபியாவத்தை, NULL, NULL, NULL,879,6.9336902,79.8787417
1865,5,Maligawatta,මාලිගාවත්ත,மாளிகாவத்தை, NULL, NULL, NULL,1070,6.9372716,79.8717512
1866,5,Panchikawatte,පංචිකාවත්ත,பஞ்சிகாவத்தை, NULL, NULL, NULL,1078,6.9309682,79.8639835
1867,5,Sarasavipaya,සරසවිපාය,சரஸவிபாய, NULL, NULL, NULL,1079,6.908046,79.8759816
1868,5,Maligakanda,මාලිගාකන්ද,மாலிகாகந்த, NULL, NULL, NULL,1081,6.9284106,79.8681837
1869,5,Wolfendal Street,වුල්ෆෙන්ඩල් වීදිය,உல்ஃபெண்டல் தெரு, NULL, NULL, NULL,1178,6.9396352,79.8543014
1870,5,Pettah Bus Stand,පිටකොටුව බස් නැවතුම,பேட்டை பேருந்து நிலையம், NULL, NULL, NULL,1179,6.9350054,79.8545697
1871,5,Colombo Kachcheri,කොළඹ කච්චේරිය,கொழும்பு கச்சேரி, NULL, NULL, NULL,1181,6.9384005,79.8555521
1872,5,Armour Street,ආමර් වීදිය,ஆர்மர் தெரு, NULL, NULL, NULL,1182,6.9424222,79.8637618
1873,5,St. Anthony\'s,ශාන්ත අන්තෝනි,புனித அந்தோணியார், NULL, NULL, NULL,1183,6.9317104,79.8737618
1874,5,Miraniya Street,මිරානියා වීදිය,மிரானியா தெரு, NULL, NULL, NULL,1276,6.9369644,79.8636471
1875,5,Wasala Road,වාසල පාර,வாசாலா சாலை, NULL, NULL, NULL,1377,6.9511877,79.8649857
1876,5,Nagalagam Street,නාගලගම් වීදිය,நாகலகம் தெரு, NULL, NULL, NULL,1476,6.955273,79.8765151
1877,5,Aluth Mawatha Road,අලුත් මාවත පාර,அளுத் மாவத்தை வீதி, NULL, NULL, NULL,1478,6.9695288,79.8732249
1878,5,Mutwal South,මුට්වාල් දකුණ,முட்வால் தெற்கு, NULL, NULL, NULL,1479,6.9669247,79.8711533
1879,5,Beddagana,බැද්දගාන,பெத்தகானா, NULL, NULL, NULL,10101,6.8914991,79.9090871
1880,5,Madiwela,මාදිවෙල,மடிவேலா, NULL, NULL, NULL,10102,6.8773153,79.9234678
1881,5,Sri Perakumpura,ශ්‍රී පැරකුම්පුර,ஸ்ரீ பேரகும்புரா, NULL, NULL, NULL,10103,8.1528551,80.1456496
1882,5,Mirihana North,මිරිහාන උතුර,மிரிஹான வடக்கு, NULL, NULL, NULL,10104,6.8796652,79.9094751
1883,5,Nawala-Koswatte,නාවල-කොස්වත්ත,நாவல - கொஸ்வத்தை, NULL, NULL, NULL,10105,6.9005375,79.8954802
1884,5,Nawala,නාවල,நாவல, NULL, NULL, NULL,10106,6.8964191,79.8884819
1885,5,Rajagiriya,රාජගිරිය,ராஜகிரிய, NULL, NULL, NULL,10107,6.9094108,79.8942538
1886,5,Parliament of Sri Lanka,ශ්‍රී ලංකා පාර්ලිමේන්තුව,இலங்கை பாராளுமன்றம், NULL, NULL, NULL,10110,6.9311095,79.8430296
1887,5,Obeysekarapura,ඔබේසේකරපුර,ஒபேசேகரபுர, NULL, NULL, NULL,10111,6.9133098,79.8902636
1888,5,Kalapaluwawa,කලපලුවාව,கலபலுவாவ, NULL, NULL, NULL,10112,6.9165531,79.9208324
1889,5,Talangama North,තලංගම උතුර,தலங்கம வடக்கு, NULL, NULL, NULL,10113,6.9168782,79.9317302
1890,5,Talangama South,තලංගම දකුණ,தலங்கம தெற்கு, NULL, NULL, NULL,10114,6.8867552,79.9475999
1891,5,Jayawardhenegama,ජයවර්ධනගම,ஜெயவர்தனேகம, NULL, NULL, NULL,10117,6.9270786,79.861243
1892,5,Isurupaya,ඉසුරුපාය,இசுருபாய, NULL, NULL, NULL,10130,6.9291877,79.8639489
1893,5,Sethsiripaya,සෙත්සිරිපාය,சேத்சிரிபாய, NULL, NULL, NULL,10140,6.9032769,79.9154222
1894,5,Malabe,මාලබේ,மாலபே, NULL, NULL, NULL,10155,6.9060787,79.9696277
1895,5,Oruwala,ඔරුවල,ஒருவள, NULL, NULL, NULL,10201,6.8829038,80.0003875
1896,5,Panagoda Army Camp,පනාගොඩ යුද හමුදා කඳවුර,பனாகொட இராணுவ முகாம், NULL, NULL, NULL,10203,6.8656117,80.0276427
1897,5,Magammana-Dolekade,මාගම්මන-දොලේකඩේ,மகம்மன-டோலேகடே, NULL, NULL, NULL,10207,6.8217877,79.9983811
1898,5,Homagama Town,හෝමාගම නගරය,ஹோமாகம நகரம், NULL, NULL, NULL,10209,6.8432762,80.0031833
1899,5,Godagama Junction,ගොඩගම හන්දිය,கொடகம சந்தி, NULL, NULL, NULL,10211,6.8516724,80.0327334
1900,5,Panagoda,පනාගොඩ,பனாகொட, NULL, NULL, NULL,10213,6.8656117,80.0276427
1901,5,Galawilawaththa,ගලවිලවත්ත,கலாவிலவத்த, NULL, NULL, NULL,10217,6.8364602,79.9933976
1902,5,Kottawa,කොට්ටාව,கொட்டாவ, NULL, NULL, NULL,10220,6.8411652,79.9654324
1903,5,Pelenwatta,පැලැන්වත්ත,பெலன்வத்த, NULL, NULL, NULL,10231,6.8235393,79.9444526
1904,5,Arawwala West,බටහිර ඇරැව්වල,அரவ்வல மேற்கு, NULL, NULL, NULL,10233,6.8382446,79.944071
1905,5,Kottawa North,කොට්ටාව උතුර,கொட்டாவ வடக்கு, NULL, NULL, NULL,10235,6.8614731,79.9563417
1906,5,Rukmale-Pannipitiya,රුක්මලේ-පන්නිපිටිය,ருக்மலே-பன்னிபிட்டிய, NULL, NULL, NULL,10237,6.8559758,79.9780178
1907,5,Malapalla,මලපල්ල,மலபல்லா, NULL, NULL, NULL,10239,6.8468057,79.9822126
1908,5,Mattegoda,මත්තේගොඩ,மத்தேகொட, NULL, NULL, NULL,10240,6.8135488,79.9724245
1909,5,Mirihana,මිරිහාන,மிரிஹானா, NULL, NULL, NULL,10251,6.8689647,79.9038774
1910,5,Udahamulla,උඩහමුල්ල,உடஹமுல்ல, NULL, NULL, NULL,10252,6.8665559,79.9150724
1911,5,Kohuwala,කොහුවල,கொஹுவாலா, NULL, NULL, NULL,10255,6.8624842,79.8854983
1912,5,Pamunuwa-Patiragoda,පමුණුව - පතිරගොඩ,பமுனுவ-பதிரகொட, NULL, NULL, NULL,10281,6.8616689,79.928929
1913,5,Sudanapura,සුදනපුර,சுதனபுர, NULL, NULL, NULL,10282,6.878306,80.2432536
1914,5,Nawinna,නාවින්න,நாவின்ன, NULL, NULL, NULL,10283,6.8533309,79.9150724
1915,5,Vidyodaya University,විද්‍යෝදය විශ්වවිද්‍යාලය,வித்யோதயா பல்கலைக்கழகம், NULL, NULL, NULL,10284,6.9052235,79.8512559
1916,5,Pepiliyana,පැපිලියාන,பெப்பிலியானா, NULL, NULL, NULL,10291,6.8538166,79.8850876
1917,5,Katuwawala,කටුවාවල,கடுவாவல, NULL, NULL, NULL,10292,6.8321178,79.9122738
1918,5,Suwarapola,සුවරාපොල,சுவர்பொல, NULL, NULL, NULL,10301,6.7978742,79.9178709
1919,5,Gorakapitiya,ගොරකපිටිය,கோரகபிட்டிய, NULL, NULL, NULL,10303,6.8143746,79.9486489
1920,5,Makandana,මාකන්දන,மகாண்டனா, NULL, NULL, NULL,10305,6.7769319,79.9511143
1921,5,Kesbewa,කැස්බෑව,கெஸ்பேவா, NULL, NULL, NULL,10307,6.7786701,79.9472502
1922,5,Bokundara,බෝකුන්දර,போகுந்தரா, NULL, NULL, NULL,10309,6.8164327,79.9206694
1923,5,Kahathuduwa,කහතුඩුව,கஹதுடுவ, NULL, NULL, NULL,10321,6.782298,79.9947956
1924,5,Ratmalana North,රත්මලාන උතුර,இரத்மலானை வடக்கு, NULL, NULL, NULL,10372,6.8213856,79.8901296
1925,5,Sirimal Uyana,සිරිමල් උයන,சிறிமல் உயன, NULL, NULL, NULL,10373,6.82677,79.8779834
1926,5,Ratmalana,රත්මලාන,இரத்மலானை, NULL, NULL, NULL,10390,6.8187954,79.8710195
1927,5,Koralawella,කොරලවැල්ල,கோரலவெல்ல, NULL, NULL, NULL,10401,6.7577928,79.88737
1928,5,Egodauyana North,එගොඩඋයන උතුර,எகொடௌயன வடக்கு, NULL, NULL, NULL,10402,6.7209414,79.9010784
1929,5,Egodauyana South,එගොඩඋයන දකුණ,எகொடௌயன தெற்கு, NULL, NULL, NULL,10403,6.7209414,79.9010784
1930,5,Indibedda,ඉඳිබැද්ද,இந்திபெட்டா, NULL, NULL, NULL,10404,6.7738048,79.9038774
1931,5,Moratumulla,මොරටුමුල්ල,மொரட்டுமுல்ல, NULL, NULL, NULL,10405,6.7808497,79.8933807
1932,5,Rawathawatta,රාවතාවත්ත,ராவதவத்த, NULL, NULL, NULL,10406,6.7918869,79.8842826
1933,5,Willorawatta,විල්ලෝරවත්ත,வில்லோரவத்த, NULL, NULL, NULL,10407,6.7868785,79.9009884
1934,5,Lunawa,ලුනාව,லுனாவா, NULL, NULL, NULL,10408,6.7864859,79.8786833
1935,5,Laksapatiya,ලක්ෂපතිය,லக்சபதியா, NULL, NULL, NULL,10409,6.9270786,79.861243
1936,5,Angulana,අඟුලාන,அங்குலானா, NULL, NULL, NULL,10411,6.7976114,79.8737836
1937,5,Kaldemulla,කල්දෙමුල්ල,கல்தெமுல்ல, NULL, NULL, NULL,10413,6.8056265,79.8779834
1938,5,Katubedda,කටුබැද්ද,கடுபெட்டா, NULL, NULL, NULL,10414,6.8014572,79.8996789
1939,5,Liyanwala,ලියනවල,லியான்வல, NULL, NULL, NULL,10501,6.8369077,80.0786359
1940,5,Poregedara,පෝරේගෙදර,போரேகெதர, NULL, NULL, NULL,10503,6.8225047,80.0856189
1941,5,Dampe,දම්පේ,டாம்பே, NULL, NULL, NULL,10505,6.7717868,79.9159181
1942,5,Malagala,මලගල,மலகல, NULL, NULL, NULL,10507,6.7951715,80.1065646
1943,5,Meepe Junction,මීපේ හන්දිය,மீப்பே சந்தி, NULL, NULL, NULL,10509,6.7674949,80.8471749
1944,5,Pinnawala-Waga,පින්නවල-වග,பின்னவல-வாகா, NULL, NULL, NULL,10515,6.8672073,80.1209422
1945,5,Angampitiya,අංගම්පිටිය,அங்கம்பிட்டிய, NULL, NULL, NULL,10517,6.8470031,80.1191296
1946,5,Arukwathupura,අරුක්වතුපුර,அருக்வத்துபுர, NULL, NULL, NULL,10519,6.8710258,79.9388571
1947,5,Kandanapitiya,කඳානපිටිය,கந்தனாபிட்டிய, NULL, NULL, NULL,10523,6.8152383,80.1517322
1948,5,Gurulana,ගුරුලනා,குருலானா, NULL, NULL, NULL,10527,6.8345776,80.1582088
1949,5,Udugamkanda,උඩුගම්කන්ද,உடுகம்கந்த, NULL, NULL, NULL,10529,7.1376448,80.0928982
1951,7,Wattala,වත්තල,வத்தளை, NULL, NULL, NULL,11300,6.9860132,79.9070156
1952,2,Bulnewa,බුල්නෑව,புல்னேவா, NULL, NULL, NULL,50172,8.0413923,80.4465594
1953,2,Kebithigollewa,කැබිතිගොල්ලෑව,கெபிதிகொல்லேவ, NULL, NULL, NULL,50550,8.6408916,80.6696816
1974,16,Madipola,මාඩිපොල,மடிபோல, NULL, NULL, NULL,21156,7.6761154,80.5827272
1975,17,Karatota,කරතොට,கரதொட்ட, NULL, NULL, NULL,81308,6.0641272,80.6660092
1976,8,Gangulandeniya,ගඟුලන්දෙනිය,கங்குலந்தெனிய, NULL, NULL, NULL,82506,6.2956299,80.7186697
1977,3,Idalgashinna,ඉදල්ගස්හින්න,இடல்கஷின்னா, NULL, NULL, NULL,90167,6.782969,80.9000331
1978,9,Allaipiddi,අල්ලයිපිඩ්ඩි,அல்லைப்பிட்டி, NULL, NULL, NULL,40048,9.6198878,79.9654324
1979,9,Allaveddi,අල්ලවෙඩ්ඩි,அல்லவெட்டி, NULL, NULL, NULL,40120,9.6614981,80.0255465
1980,9,Alvai,අල්වායි,அல்வாய், NULL, NULL, NULL,40635,9.8208633,80.2042436
1981,9,Anaikoddai,ආනයිකොඩ්ඩෙයි,ஆனைக்கோட்டை, NULL, NULL, NULL,40198,9.6963543,79.9947956
1982,9,Analaitivu,අනලතිව්,அனலைதீவு, NULL, NULL, NULL,40280,9.6679003,79.7764337
1983,9,Araly,අරලි,அரளி, NULL, NULL, NULL,40221,9.7062078,79.9556424
1984,9,Atchuveli,අච්චුවේලි,அச்சுவேலி, NULL, NULL, NULL,40150,9.7786397,80.1160651
1985,9,Chankanai,චංකානයි,சங்கானை, NULL, NULL, NULL,40212,9.7452236,79.9724245
1986,9,Chavakachcheri,චාවකච්චේරි,சாவகச்சேரி, NULL, NULL, NULL,40500,9.66646,80.1320918
1987,9,Chullipuram,චුල්ලිපුරම්,சுள்ளிபுரம், NULL, NULL, NULL,40230,9.7659262,79.9462375
1988,9,Chundikuli,චුන්ඩිකුලි,சுண்டிக்குளி, NULL, NULL, NULL,40020,9.6534927,80.0339312
1989,9,Chunnakam,චුන්නාකම්,சுன்னாகம், NULL, NULL, NULL,40075,9.7375634,80.0245049
1990,9,Delft West,ඩෙල්ෆ්ට් බටහිර,டெல்ஃப்ட் மேற்கு, NULL, NULL, NULL,40378,9.5276911,79.6998574
1991,9,Delft,ඩෙල්ෆ්ට්,டெல்ஃப்ட், NULL, NULL, NULL,40370,9.5276911,79.6998574
1992,9,Eluvaitivu,එළුවතිව්,எழுவைதீவு, NULL, NULL, NULL,40275,9.6923105,79.811464
1993,9,Erialai,ඊරියාලයි,எரியாலை, NULL, NULL, NULL,40080,9.6382902,80.0786359
1994,9,Ilavalai,ඉලවාලෙයි,இளவாலை, NULL, NULL, NULL,40108,9.7952753,79.9892034
1995,9,Kankesanthurai,කන්කසන්තුරේ,காங்கேசன்துறை, NULL, NULL, NULL,40190,9.8161105,80.0447878
1996,9,Karainagar,කරෙයිනගර්,காரைநகர், NULL, NULL, NULL,40250,9.7480738,79.8828828
1997,9,Karaveddi,කරවෙඩ්ඩි,கரவெட்டி, NULL, NULL, NULL,40520,9.8000673,80.1994182
1998,9,Kayts,කයිට්ස්,ஊர்காவற்துறை, NULL, NULL, NULL,40270,9.6978937,79.8604831
1999,9,Kodikamam,කොඩිකාමම්,கொடிகாமம், NULL, NULL, NULL,40700,9.6844904,80.2220177
2000,9,Kokuvil,කොකුවිල්,கொக்குவில், NULL, NULL, NULL,40060,9.690824,80.021143
2001,9,Kondavil,කොන්ඩාවිල්,கோண்டாவில், NULL, NULL, NULL,40062,9.7030007,80.0339312
2002,9,Kopay,කෝපායි,கோப்பாய், NULL, NULL, NULL,40170,9.7043028,80.0786359
2003,9,Kudatanai,කුඩාතනයි,குடத்தனை, NULL, NULL, NULL,40620,9.6614981,80.0255465
2004,9,Mallakam,මල්ලාකම්,மல்லாகம், NULL, NULL, NULL,40142,9.7618864,80.0241489
2005,9,Mandaitivu,මණ්ඩතිව්,மண்டைதீவு, NULL, NULL, NULL,40045,9.6165391,79.9919995
2006,9,Manipay,මනිපායි,மானிப்பாய், NULL, NULL, NULL,40200,9.7291062,79.9925446
2007,9,Mathagal,මාතගල්,மாதகல், NULL, NULL, NULL,40110,9.7860178,79.9661308
2008,9,Meesalai,මීසාලෙයි,மீசாலை, NULL, NULL, NULL,40510,9.6746661,80.1958755
2009,9,Mahiyampathy,මහියම්පති,மஹியம்பதி, NULL, NULL, NULL,NULL,9.6620798,80.0118926
2010,9,Mirusuvil,මිරුසුවිල්,மிருசுவில், NULL, NULL, NULL,40750,9.6677028,80.234018
2011,9,Nagarkovil,නාගර්කෝවිල්,நாகர்கோவில், NULL, NULL, NULL,40630,9.703095,80.3137106
2012,9,Nagendramadam,නාගේන්ද්‍රමඩම්,நாகேந்திரமடம், NULL, NULL, NULL,40223,9.6614981,80.0255465
2013,9,Nainathivu,නයිනතිව්,நயினாதீவு, NULL, NULL, NULL,40360,9.6190123,79.7748762
2014,9,Neervely,නොරිස්සුම් සහගතයි,பதற்றத்துடன், NULL, NULL, NULL,40165,9.7210699,80.0846944
2015,9,Pandaterippu,පණ්ඩතෙරිප්පු,பண்டதெரிப்பு, NULL, NULL, NULL,40100,9.7782569,79.9724245
2016,9,Point Pedro,පේදුරුතුඩුව,பருத்தித்துறை, NULL, NULL, NULL,40600,9.7937885,80.2209773
2017,9,Puloly,පුලෝලි,புலோலி, NULL, NULL, NULL,40615,9.8172829,80.2352681
2018,9,Pungudutivu,පුංගුඩුතිව්,புங்குடுதீவு, NULL, NULL, NULL,40330,9.5896465,79.8240715
